Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick
2021-12-15,Kyle Lowry,MIA,G,PHI,@,18.5,-127,15.57,-2.92,18.5,14.0,u,0.57,1
2021-12-17,Kyle Lowry,MIA,G,ORL,@,17.5,-105,16.88,-0.62,17.5,11.0,u,0.57,1
2021-12-19,Kyle Lowry,MIA,G,DET,@,17.5,-115,16.37,-1.13,17.5,19.0,u,0.63,0
2021-12-21,Kyle Lowry,MIA,G,IND,vs.,16.5,-105,16.67,0.17,16.5,8.0,o,0.63,0
2021-12-23,Kyle Lowry,MIA,G,DET,vs.,15.5,100,13.88,-1.62,15.5,21.0,u,0.61,0
2021-12-31,Kyle Lowry,MIA,G,HOU,@,15.5,-115,17.32,1.82,15.5,12.0,o,0.57,0
2022-01-02,Kyle Lowry,MIA,G,SAC,@,15.5,-113,16.1,0.6,15.5,14.0,o,0.56,0
2022-01-03,Kyle Lowry,MIA,G,GSW,@,14.5,-111,12.12,-2.38,14.5,16.0,u,0.57,0
2022-01-05,Kyle Lowry,MIA,G,POR,@,17.5,-127,16.3,-1.2,17.5,7.0,u,0.56,1
2022-01-08,Kyle Lowry,MIA,G,PHO,@,15.5,-110,14.89,-0.61,15.5,14.0,u,0.62,1
2022-01-12,Kyle Lowry,MIA,G,ATL,@,15.5,100,15.4,-0.1,15.5,8.0,u,0.55,1
2022-01-14,Kyle Lowry,MIA,G,ATL,vs.,13.5,-125,15.21,1.71,13.5,13.0,o,0.53,0
2022-01-15,Kyle Lowry,MIA,G,PHI,vs.,13.5,105,13.9,0.4,13.5,8.0,o,0.53,0
2022-02-03,Kyle Lowry,MIA,G,SAS,@,12.5,-115,14.5,2.0,12.5,2.0,o,0.54,0
2022-02-05,Kyle Lowry,MIA,G,CHA,@,11.5,-120,13.4,1.9,11.5,9.0,o,0.52,0
2022-02-07,Kyle Lowry,MIA,G,WAS,@,13.5,-121,12.7,-0.8,13.5,11.0,u,0.55,1
2022-02-10,Kyle Lowry,MIA,G,NOR,@,11.5,-105,13.0,1.5,11.5,14.0,o,0.56,1
2022-02-12,Kyle Lowry,MIA,G,BKN,vs.,12.5,-117,13.7,1.2,12.5,13.0,o,0.54,1
2022-02-15,Kyle Lowry,MIA,G,DAL,vs.,13.5,-128,12.0,-1.5,13.5,13.0,u,0.47,1
2022-02-17,Kyle Lowry,MIA,G,CHA,@,13.5,100,14.6,1.1,13.5,25.0,o,0.41,1
2022-02-25,Kyle Lowry,MIA,G,NYK,@,12.5,-121,12.8,0.3,12.5,19.0,o,0.33,1
2022-02-26,Kyle Lowry,MIA,G,SAS,vs.,13.5,-111,14.3,0.8,13.5,13.0,o,0.45,0
2022-03-07,Kyle Lowry,MIA,G,HOU,vs.,11.5,-120,13.2,1.7,11.5,0.0,o,0.46,0
2022-03-09,Kyle Lowry,MIA,G,PHO,vs.,13.5,-115,12.3,-1.2,13.5,5.0,u,0.45,1
2022-03-11,Kyle Lowry,MIA,G,CLE,vs.,11.5,-115,11.7,0.2,11.5,3.0,o,0.5,0
2022-03-12,Kyle Lowry,MIA,G,MIN,vs.,11.5,-149,13.7,2.2,11.5,14.0,o,0.48,1
2022-03-15,Kyle Lowry,MIA,G,DET,vs.,10.5,-115,12.7,2.2,10.5,6.0,o,0.46,0
2022-03-18,Kyle Lowry,MIA,G,OKC,vs.,11.5,-105,12.8,1.3,11.5,16.0,o,0.43,1
2022-03-21,Kyle Lowry,MIA,G,PHI,@,10.5,105,12.8,2.3,10.5,20.0,o,0.52,1
2022-03-23,Kyle Lowry,MIA,G,GSW,vs.,11.5,-149,13.3,1.8,11.5,26.0,o,0.46,1
2022-03-25,Kyle Lowry,MIA,G,NYK,vs.,13.5,-105,14.6,1.1,13.5,17.0,o,0.47,1
2022-03-26,Kyle Lowry,MIA,G,BKN,vs.,13.5,-105,13.9,0.4,13.5,12.0,o,0.44,0
2022-03-28,Kyle Lowry,MIA,G,SAC,vs.,11.5,-113,13.1,1.6,11.5,9.0,o,0.46,0
2022-03-30,Kyle Lowry,MIA,G,BOS,@,11.5,-110,10.9,-0.6,11.5,23.0,u,0.46,0
2022-01-05,Kyrie Irving,BKN,G,IND,@,20.5,-120,19.4,-1.1,20.5,22.0,u,0.56,0
2022-01-10,Kyrie Irving,BKN,G,POR,@,23.5,-115,25.8,2.3,23.5,22.0,o,0.6,0
2022-01-12,Kyrie Irving,BKN,G,CHI,@,20.5,-111,24.5,4.0,20.5,9.0,o,0.55,0
2022-01-17,Kyrie Irving,BKN,G,CLE,@,23.5,100,22.93,-0.57,23.5,27.0,u,0.58,0
2022-01-19,Kyrie Irving,BKN,G,WAS,@,24.5,-105,24.8,0.3,24.5,30.0,o,0.62,1
2022-01-21,Kyrie Irving,BKN,G,SAS,@,25.5,-105,26.9,1.4,25.5,24.0,o,0.59,0
2022-01-23,Kyrie Irving,BKN,G,MIN,@,24.5,-105,25.3,0.8,24.5,30.0,o,0.55,1
2022-02-01,Kyrie Irving,BKN,G,PHO,@,26.5,-115,24.8,-1.7,26.5,26.0,u,0.5,1
2022-02-02,Kyrie Irving,BKN,G,SAC,@,25.5,-125,28.7,3.2,25.5,14.0,o,0.55,0
2022-02-04,Kyrie Irving,BKN,G,UTH,@,28.5,-115,24.47,-4.03,28.5,15.0,u,0.53,1
2022-02-06,Kyrie Irving,BKN,G,DEN,@,27.5,-110,24.0,-3.5,27.5,27.0,u,0.56,1
2022-02-10,Kyrie Irving,BKN,G,WAS,@,28.5,-135,27.3,-1.2,28.5,31.0,u,0.56,0
2022-02-12,Kyrie Irving,BKN,G,MIA,@,26.5,-130,23.8,-2.7,26.5,29.0,u,0.54,0
2022-02-26,Kyrie Irving,BKN,G,MIL,@,24.5,-115,25.4,0.9,24.5,38.0,o,0.45,1
2022-03-06,Kyrie Irving,BKN,G,BOS,@,22.5,-133,24.6,2.1,22.5,19.0,o,0.48,0
2022-03-08,Kyrie Irving,BKN,G,CHA,@,24.5,-105,27.5,3.0,24.5,50.0,o,0.46,1
2022-03-10,Kyrie Irving,BKN,G,PHI,@,25.5,-130,24.3,-1.2,25.5,22.0,u,0.42,1
2022-03-15,Kyrie Irving,BKN,G,ORL,@,25.5,-105,27.0,1.5,25.5,60.0,o,0.46,1
2022-03-23,Kyrie Irving,BKN,G,MEM,@,27.5,105,27.4,-0.1,27.5,43.0,u,0.46,0
2022-03-26,Kyrie Irving,BKN,G,MIA,@,28.5,-118,26.7,-1.8,28.5,11.0,u,0.44,1
2022-03-27,Kyrie Irving,BKN,G,CHA,vs.,28.5,-115,27.1,-1.4,28.5,16.0,u,0.47,1
2022-03-29,Kyrie Irving,BKN,G,DET,vs.,24.5,-125,27.5,3.0,24.5,24.0,o,0.46,0
2022-03-31,Kyrie Irving,BKN,G,MIL,vs.,26.5,-115,27.3,0.8,26.5,,o,0.46,nan
2021-10-19,LaMarcus Aldridge,BKN,C,MIL,@,7.5,-120,11.7,4.2,7.5,1.0,o,0.5,0
2021-10-24,LaMarcus Aldridge,BKN,C,CHA,vs.,13.5,-121,11.2,-2.3,13.5,9.0,u,0.43,1
2021-10-27,LaMarcus Aldridge,BKN,C,MIA,vs.,9.5,-128,11.4,1.9,9.5,6.0,o,0.45,0
2021-10-31,LaMarcus Aldridge,BKN,C,DET,vs.,11.5,-115,13.9,2.4,11.5,16.0,o,0.49,1
2021-11-03,LaMarcus Aldridge,BKN,C,ATL,vs.,10.5,-115,11.0,0.5,10.5,10.0,o,0.55,0
2021-11-05,LaMarcus Aldridge,BKN,C,DET,@,10.5,-105,11.39,0.9,10.5,16.0,o,0.49,1
2021-11-08,LaMarcus Aldridge,BKN,C,CHI,@,10.5,100,10.52,0.02,10.5,19.0,o,0.44,1
2021-11-10,LaMarcus Aldridge,BKN,C,ORL,@,10.5,-128,11.61,1.11,10.5,21.0,o,0.45,1
2021-11-12,LaMarcus Aldridge,BKN,C,NOR,@,11.5,-120,12.31,0.81,11.5,7.0,o,0.46,0
2021-11-14,LaMarcus Aldridge,BKN,C,OKC,@,13.5,-115,11.84,-1.66,13.5,15.0,u,0.47,0
2021-11-16,LaMarcus Aldridge,BKN,C,GSW,vs.,12.5,-113,11.56,-0.94,12.5,2.0,u,0.48,1
2021-11-19,LaMarcus Aldridge,BKN,C,ORL,vs.,16.5,-125,12.42,-4.08,16.5,15.0,u,0.56,1
2021-11-22,LaMarcus Aldridge,BKN,C,CLE,@,12.5,100,11.46,-1.04,12.5,21.0,u,0.53,0
2021-11-24,LaMarcus Aldridge,BKN,C,BOS,@,15.5,-120,12.69,-2.81,15.5,17.0,u,0.46,0
2021-11-27,LaMarcus Aldridge,BKN,C,PHO,vs.,16.5,-118,12.85,-3.65,16.5,18.0,u,0.42,0
2021-11-30,LaMarcus Aldridge,BKN,C,NYK,vs.,15.5,-113,13.65,-1.85,15.5,8.0,u,0.51,1
2021-12-03,LaMarcus Aldridge,BKN,C,MIN,vs.,16.5,-120,13.94,-2.56,16.5,13.0,u,0.55,1
2021-12-04,LaMarcus Aldridge,BKN,C,CHI,vs.,15.5,-118,13.22,-2.28,15.5,20.0,u,0.55,0
2021-12-07,LaMarcus Aldridge,BKN,C,DAL,@,14.5,105,13.96,-0.54,14.5,15.0,u,0.52,0
2021-12-10,LaMarcus Aldridge,BKN,C,ATL,@,14.5,-125,14.11,-0.39,14.5,15.0,u,0.51,0
2021-12-12,LaMarcus Aldridge,BKN,C,DET,@,15.5,-108,17.0,1.5,15.5,15.0,o,0.48,0
2021-12-30,LaMarcus Aldridge,BKN,C,PHI,vs.,11.5,-115,12.2,0.7,11.5,12.0,o,0.57,1
2022-01-01,LaMarcus Aldridge,BKN,C,LAC,vs.,12.5,-127,14.8,2.3,12.5,10.0,o,0.57,0
2022-01-05,LaMarcus Aldridge,BKN,C,IND,@,8.5,100,13.7,5.2,8.5,13.0,o,0.56,1
2022-01-07,LaMarcus Aldridge,BKN,C,MIL,vs.,9.5,-125,12.85,3.35,9.5,2.0,o,0.61,0
2022-01-19,LaMarcus Aldridge,BKN,C,WAS,@,11.5,-115,13.9,2.4,11.5,27.0,o,0.62,1
2022-01-21,LaMarcus Aldridge,BKN,C,SAS,@,12.5,-115,14.4,1.9,12.5,16.0,o,0.59,1
2022-01-25,LaMarcus Aldridge,BKN,C,LAL,vs.,13.5,-115,14.0,0.5,13.5,9.0,o,0.48,0
2022-01-26,LaMarcus Aldridge,BKN,C,DEN,vs.,12.5,-120,16.9,4.4,12.5,18.0,o,0.43,1
2022-01-29,LaMarcus Aldridge,BKN,C,GSW,@,11.5,-115,12.69,1.19,11.5,9.0,o,0.46,0
2022-02-16,LaMarcus Aldridge,BKN,C,NYK,@,10.5,125,10.4,-0.1,10.5,18.0,u,0.44,0
2022-02-17,LaMarcus Aldridge,BKN,C,WAS,vs.,13.5,-108,11.4,-2.1,13.5,16.0,u,0.41,0
2022-02-28,LaMarcus Aldridge,BKN,C,TOR,vs.,12.5,-115,12.4,-0.1,12.5,15.0,u,0.53,0
2022-03-06,LaMarcus Aldridge,BKN,C,BOS,@,9.5,100,11.8,2.3,9.5,14.0,o,0.48,1
2021-10-20,LaMelo Ball,CHA,G,IND,vs.,18.5,-113,21.71,3.21,18.5,31.0,o,0.33,1
2021-10-22,LaMelo Ball,CHA,G,CLE,@,17.5,-120,20.09,2.59,17.5,17.0,o,0.47,0
2021-10-24,LaMelo Ball,CHA,G,BKN,@,17.5,-113,19.34,1.84,17.5,18.0,o,0.43,1
2021-10-25,LaMelo Ball,CHA,G,BOS,vs.,17.5,-113,18.9,1.4,17.5,25.0,o,0.45,1
2021-10-27,LaMelo Ball,CHA,G,ORL,@,19.5,-113,17.7,-1.8,19.5,7.0,u,0.45,1
2021-10-29,LaMelo Ball,CHA,G,MIA,@,16.5,-111,18.15,1.65,16.5,6.0,o,0.45,0
2021-10-31,LaMelo Ball,CHA,G,POR,vs.,16.5,-118,17.3,0.8,16.5,27.0,o,0.49,1
2021-11-01,LaMelo Ball,CHA,G,CLE,vs.,17.5,-111,18.16,0.66,17.5,30.0,o,0.52,1
2021-11-03,LaMelo Ball,CHA,G,GSW,@,19.5,-110,18.2,-1.3,19.5,14.0,u,0.55,1
2021-11-05,LaMelo Ball,CHA,G,SAC,@,20.5,-103,21.59,1.09,20.5,24.0,o,0.49,1
2021-11-07,LaMelo Ball,CHA,G,LAC,@,19.5,-120,18.9,-0.6,19.5,21.0,u,0.46,0
2021-11-08,LaMelo Ball,CHA,G,LAL,@,19.5,-115,21.26,1.76,19.5,25.0,o,0.44,1
2021-11-10,LaMelo Ball,CHA,G,MEM,@,19.5,-105,19.7,0.2,19.5,12.0,o,0.45,0
2021-11-12,LaMelo Ball,CHA,G,NYK,vs.,18.5,-113,21.55,3.05,18.5,12.0,o,0.46,0
2021-11-14,LaMelo Ball,CHA,G,GSW,vs.,19.5,-111,19.37,-0.13,19.5,21.0,u,0.47,0
2021-11-17,LaMelo Ball,CHA,G,WAS,vs.,19.5,-115,19.8,0.3,19.5,11.0,o,0.5,0
2021-11-19,LaMelo Ball,CHA,G,IND,vs.,18.5,-120,21.67,3.17,18.5,32.0,o,0.56,1
2021-11-20,LaMelo Ball,CHA,G,ATL,@,19.5,-122,20.11,0.6,19.5,15.0,o,0.56,0
2021-11-22,LaMelo Ball,CHA,G,WAS,@,19.5,-113,20.98,1.48,19.5,28.0,o,0.53,1
2021-11-24,LaMelo Ball,CHA,G,ORL,@,19.5,-128,21.78,2.28,19.5,22.0,o,0.46,1
2021-11-26,LaMelo Ball,CHA,G,MIN,vs.,20.5,-110,21.22,0.72,20.5,10.0,o,0.4,0
2021-11-27,LaMelo Ball,CHA,G,HOU,@,19.5,-125,20.28,0.78,19.5,19.0,o,0.42,0
2021-11-29,LaMelo Ball,CHA,G,CHI,@,19.5,-113,19.32,-0.18,19.5,18.0,u,0.49,1
2021-12-01,LaMelo Ball,CHA,G,MIL,@,19.5,105,19.81,0.31,19.5,36.0,o,0.49,1
2021-12-17,LaMelo Ball,CHA,G,POR,@,18.5,-125,21.95,3.45,18.5,27.0,o,0.57,1
2021-12-19,LaMelo Ball,CHA,G,PHO,@,19.5,-105,19.97,0.47,19.5,9.0,o,0.63,0
2021-12-20,LaMelo Ball,CHA,G,UTH,@,20.5,-105,15.9,-4.59,20.5,21.0,u,0.66,0
2021-12-23,LaMelo Ball,CHA,G,DEN,@,20.5,-128,18.2,-2.3,20.5,16.0,u,0.61,1
2021-12-27,LaMelo Ball,CHA,G,HOU,vs.,21.5,-108,21.03,-0.47,21.5,16.0,u,0.57,1
2021-12-29,LaMelo Ball,CHA,G,IND,@,21.5,-109,19.8,-1.7,21.5,21.0,u,0.58,1
2022-01-02,LaMelo Ball,CHA,G,PHO,vs.,20.5,-103,17.6,-2.9,20.5,17.0,u,0.56,1
2022-01-03,LaMelo Ball,CHA,G,WAS,@,20.5,-113,19.13,-1.37,20.5,18.0,u,0.57,1
2022-01-05,LaMelo Ball,CHA,G,DET,vs.,21.5,-135,17.9,-3.6,21.5,12.0,u,0.56,1
2022-01-08,LaMelo Ball,CHA,G,MIL,vs.,18.5,-125,19.5,1.0,18.5,19.0,o,0.62,1
2022-01-10,LaMelo Ball,CHA,G,MIL,vs.,18.5,-125,20.31,1.81,18.5,23.0,o,0.6,1
2022-01-12,LaMelo Ball,CHA,G,PHI,@,19.5,-108,19.2,-0.3,19.5,13.0,u,0.55,1
2022-01-14,LaMelo Ball,CHA,G,ORL,vs.,20.5,-121,17.28,-3.22,20.5,23.0,u,0.53,0
2022-01-17,LaMelo Ball,CHA,G,NYK,@,19.5,-115,19.82,0.33,19.5,0.0,o,0.58,0
2022-01-19,LaMelo Ball,CHA,G,BOS,@,17.5,-106,19.0,1.5,17.5,15.0,o,0.62,0
2022-01-21,LaMelo Ball,CHA,G,OKC,vs.,19.5,-113,19.4,-0.1,19.5,10.0,u,0.59,1
2022-01-23,LaMelo Ball,CHA,G,ATL,vs.,18.5,-149,21.7,3.2,18.5,19.0,o,0.55,1
2022-01-25,LaMelo Ball,CHA,G,TOR,@,17.5,-113,19.5,2.0,17.5,25.0,o,0.48,1
2022-01-26,LaMelo Ball,CHA,G,IND,@,19.5,-108,20.2,0.7,19.5,29.0,o,0.43,1
2022-01-28,LaMelo Ball,CHA,G,LAL,vs.,20.5,-115,21.8,1.3,20.5,20.0,o,0.46,0
2022-02-04,LaMelo Ball,CHA,G,CLE,vs.,21.5,-105,20.4,-1.1,21.5,15.0,u,0.53,1
2022-02-05,LaMelo Ball,CHA,G,MIA,vs.,19.5,-111,20.0,0.5,19.5,12.0,o,0.52,0
2022-02-07,LaMelo Ball,CHA,G,TOR,vs.,18.5,-125,19.9,1.4,18.5,15.0,o,0.55,0
2022-02-09,LaMelo Ball,CHA,G,CHI,vs.,22.5,-108,22.2,-0.3,22.5,33.0,u,0.56,0
2022-02-11,LaMelo Ball,CHA,G,DET,@,21.5,-125,21.7,0.2,21.5,31.0,o,0.56,1
2022-02-12,LaMelo Ball,CHA,G,MEM,vs.,20.5,-103,19.89,-0.61,20.5,25.0,u,0.54,0
2022-02-15,LaMelo Ball,CHA,G,MIN,@,22.5,-120,21.4,-1.1,22.5,22.0,u,0.47,1
2022-02-17,LaMelo Ball,CHA,G,MIA,vs.,20.5,100,20.0,-0.5,20.5,14.0,u,0.41,1
2022-02-25,LaMelo Ball,CHA,G,TOR,vs.,19.5,-115,20.5,1.0,19.5,13.0,o,0.33,0
2022-02-27,LaMelo Ball,CHA,G,DET,vs.,21.5,-110,21.7,0.2,21.5,17.0,o,0.5,0
2022-02-28,LaMelo Ball,CHA,G,MIL,@,19.5,-125,20.6,1.1,19.5,24.0,o,0.53,1
2022-03-05,LaMelo Ball,CHA,G,SAS,vs.,19.5,120,19.4,-0.1,19.5,24.0,u,0.5,0
2022-03-08,LaMelo Ball,CHA,G,BKN,vs.,19.5,-115,19.1,-0.4,19.5,24.0,u,0.46,0
2022-03-09,LaMelo Ball,CHA,G,BOS,vs.,20.5,-125,18.9,-1.6,20.5,15.0,u,0.45,1
2022-03-11,LaMelo Ball,CHA,G,NOR,@,18.5,-125,19.84,1.34,18.5,17.0,o,0.5,0
2022-03-14,LaMelo Ball,CHA,G,OKC,@,20.5,-125,18.9,-1.6,20.5,21.0,u,0.47,0
2022-03-16,LaMelo Ball,CHA,G,ATL,vs.,19.5,-103,19.1,-0.4,19.5,22.0,u,0.46,0
2022-03-19,LaMelo Ball,CHA,G,DAL,vs.,19.5,-115,18.6,-0.9,19.5,17.0,u,0.48,1
2022-03-21,LaMelo Ball,CHA,G,NOR,vs.,18.5,-115,20.5,2.0,18.5,17.0,o,0.52,0
2022-03-23,LaMelo Ball,CHA,G,NYK,vs.,19.5,-108,19.2,-0.3,19.5,32.0,u,0.46,0
2022-03-25,LaMelo Ball,CHA,G,UTH,vs.,20.5,-122,19.5,-1.0,20.5,21.0,u,0.47,0
2022-03-27,LaMelo Ball,CHA,G,BKN,@,21.5,-130,20.5,-1.0,21.5,33.0,u,0.47,0
2022-03-28,LaMelo Ball,CHA,G,DEN,vs.,21.5,-113,20.5,-1.0,21.5,22.0,u,0.46,0
2022-03-30,LaMelo Ball,CHA,G,NYK,@,21.5,-113,20.4,-1.1,21.5,20.0,u,0.46,1
2022-01-09,Lamar Stevens,CLE,F,GSW,@,5.5,-105,3.56,-1.94,5.5,17.0,u,0.61,0
2022-01-10,Lamar Stevens,CLE,F,SAC,@,8.5,-115,7.9,-0.6,8.5,9.0,u,0.6,0
2022-01-12,Lamar Stevens,CLE,F,UTH,@,8.5,-120,6.4,-2.1,8.5,23.0,u,0.55,0
2022-01-14,Lamar Stevens,CLE,F,SAS,@,9.5,-128,5.34,-4.16,9.5,8.0,u,0.53,1
2022-01-15,Lamar Stevens,CLE,F,OKC,@,9.5,-115,8.0,-1.5,9.5,5.0,u,0.53,1
2022-02-04,Lamar Stevens,CLE,F,CHA,@,7.5,-139,5.2,-2.3,7.5,4.0,u,0.53,1
2022-03-14,Lamar Stevens,CLE,F,LAC,vs.,7.5,-120,7.8,0.3,7.5,5.0,o,0.47,0
2022-03-18,Lamar Stevens,CLE,F,DEN,vs.,6.5,-120,6.8,0.3,6.5,8.0,o,0.43,1
